fold_id,horizon,signal_date,rank_ic,n_obs
fold_003,20,2021-12-02,0.029330501055407906,494
fold_003,20,2021-12-03,-0.04114633391652458,494
fold_003,20,2021-12-06,-0.15082227260050723,494
fold_003,20,2021-12-07,0.0031879521855451257,494
fold_003,20,2021-12-08,0.10029186952530919,494
fold_003,20,2021-12-09,-0.03743676371154101,494
fold_003,20,2021-12-10,0.012435220215124115,494
fold_003,20,2021-12-13,0.2160775299501114,494
fold_003,20,2021-12-14,-0.11875434294967933,494
fold_003,20,2021-12-15,0.1492460065004846,494
fold_003,20,2021-12-16,0.11496631677633412,494
fold_003,20,2021-12-17,0.12000712017620159,494
fold_003,20,2021-12-20,0.10914852170314523,494
fold_003,20,2021-12-21,0.17029789699301875,494
fold_003,20,2021-12-22,0.28095493857243836,494
fold_003,20,2021-12-23,0.2183578232853593,494
fold_003,20,2021-12-27,0.32010672611591573,494
fold_003,20,2021-12-28,0.0760560381427901,494
fold_003,20,2021-12-29,0.10082936653734736,494
fold_003,20,2021-12-30,0.08150783056185912,494
fold_003,20,2021-12-31,0.105554601067246,494
fold_003,20,2022-01-03,-0.14534777047055492,494
fold_003,20,2022-01-04,-0.2688337653385327,494
fold_003,20,2022-01-05,-0.0993722161286114,494
fold_003,20,2022-01-06,-0.18589755633611182,494
fold_003,20,2022-01-07,-0.21050505590444907,494
fold_003,20,2022-01-10,-0.09723350596835262,494
fold_003,20,2022-01-11,-0.06819940755115446,494
fold_003,20,2022-01-12,-0.003625540157336359,494
fold_003,20,2022-01-13,-0.15063306920928748,494
fold_003,20,2022-01-14,-0.1053315531071715,494
fold_003,20,2022-01-18,-0.14080016882955618,495
fold_003,20,2022-01-19,0.03610652486709663,495
fold_003,20,2022-01-20,0.10895170541529516,495
fold_003,20,2022-01-21,0.16185284130338878,495
fold_003,20,2022-01-24,0.07642964145394376,495
fold_003,20,2022-01-25,-0.06328153151236891,495
fold_003,20,2022-01-26,0.02898439023893735,495
fold_003,20,2022-01-27,0.14549272155735593,495
fold_003,20,2022-01-28,0.035431950790498115,495
fold_003,20,2022-01-31,0.13016130430175266,495
fold_003,20,2022-02-01,0.14189770990782105,495
fold_003,20,2022-02-02,0.082676961146446,495
fold_003,20,2022-02-03,0.026015176900886318,495
fold_003,20,2022-02-04,-0.021436719055861614,495
fold_003,20,2022-02-07,0.11239257123183513,495
fold_003,20,2022-02-08,0.15905886408281925,495
fold_003,20,2022-02-09,0.17424137488884708,495
fold_003,20,2022-02-10,0.1865083199949546,495
fold_003,20,2022-02-11,-0.03532055591293358,495
fold_003,20,2022-02-14,-0.05097499453505936,495
fold_003,20,2022-02-15,0.19608734267429895,495
fold_003,20,2022-02-16,0.10950969126929928,495
fold_003,20,2022-02-17,0.03752192890514715,495
fold_003,20,2022-02-18,0.028132002493392667,495
fold_003,20,2022-02-22,0.007794080697660773,495
fold_003,20,2022-02-23,0.049794499843610555,495
fold_003,20,2022-02-24,-0.12013262877853055,495
fold_003,20,2022-02-25,-0.07952168470002789,495
fold_003,20,2022-02-28,-0.02216245915331745,495
fold_003,20,2022-03-01,-0.023312318511758964,495
fold_003,20,2022-03-02,-0.05840374649034268,495
fold_003,20,2022-03-03,0.014885332348433221,495
fold_003,20,2022-03-04,0.08285293278921833,495
fold_003,20,2022-03-07,0.2151908105209158,495
fold_003,20,2022-03-08,0.010139568338918858,495
fold_003,20,2022-03-09,0.011877826053694269,495
fold_003,20,2022-03-10,-0.1451976017381297,495
fold_003,20,2022-03-11,-0.034683197278089335,495
fold_003,20,2022-03-14,0.10192478252766712,495
fold_003,20,2022-03-15,0.026137421890717636,495
fold_003,20,2022-03-16,0.349286300605784,495
fold_003,20,2022-03-17,0.2340733453692816,495
fold_003,20,2022-03-18,0.2992553565122646,495
fold_003,20,2022-03-21,0.049237712809286724,495
fold_004,20,2022-06-16,-0.01583594041909608,495
fold_004,20,2022-06-17,-0.06005187723215654,495
fold_004,20,2022-06-21,0.09208593062311526,495
fold_004,20,2022-06-22,0.09648199656561951,495
fold_004,20,2022-06-23,0.13044694355697786,495
fold_004,20,2022-06-24,0.04293629411819187,495
fold_004,20,2022-06-27,-0.0748160311317226,495
fold_004,20,2022-06-28,0.02317147170054056,495
fold_004,20,2022-06-29,0.19342739030560704,495
fold_004,20,2022-06-30,0.23715752567103054,495
fold_004,20,2022-07-01,0.30977871175429744,495
fold_004,20,2022-07-05,0.17415501775705272,495
fold_004,20,2022-07-06,0.1571558158563399,495
fold_004,20,2022-07-07,-0.18103166981739158,495
fold_004,20,2022-07-08,-0.020287951414128955,495
fold_004,20,2022-07-11,0.1222356186290499,495
fold_004,20,2022-07-12,0.07042093301420292,495
fold_004,20,2022-07-13,0.15056336555327887,495
fold_004,20,2022-07-14,0.11902830288985496,495
fold_004,20,2022-07-15,-0.09128440770918206,495
fold_004,20,2022-07-18,-0.08287595293570417,495
fold_004,20,2022-07-19,-0.1637743144041735,495
fold_004,20,2022-07-20,-0.1016683927890288,495
fold_004,20,2022-07-21,-0.008985328717574898,495
fold_004,20,2022-07-22,-0.009130093656353798,495
fold_004,20,2022-07-25,-0.006470222376282448,495
fold_004,20,2022-07-26,-0.02006355911620701,495
fold_004,20,2022-07-27,-0.05261002324280948,495
fold_004,20,2022-07-28,0.07262270928250399,495
fold_004,20,2022-07-29,0.040368049464039185,495
fold_004,20,2022-08-01,0.11162917643093499,495
fold_004,20,2022-08-02,0.021372716009451728,495
fold_004,20,2022-08-03,0.22693593122913333,495
fold_004,20,2022-08-04,0.24577027405986301,495
fold_004,20,2022-08-05,0.12732375250069747,495
fold_004,20,2022-08-08,0.03505523495749069,495
fold_004,20,2022-08-09,-0.16194544242599612,495
fold_004,20,2022-08-10,0.18631541066739446,495
fold_004,20,2022-08-11,-0.05046519340632847,495
fold_004,20,2022-08-12,-0.005228937683198232,495
fold_004,20,2022-08-15,-0.1281438376444249,495
fold_004,20,2022-08-16,-0.002708967655082862,495
fold_004,20,2022-08-17,-0.020008816965202982,495
fold_004,20,2022-08-18,-0.07139288042421611,495
fold_004,20,2022-08-19,-0.03406425370416433,495
fold_004,20,2022-08-22,-0.036687714150671874,495
fold_004,20,2022-08-23,-0.10420425610771715,495
fold_004,20,2022-08-24,-0.07138851481755433,495
fold_004,20,2022-08-25,0.11168839103264636,495
fold_004,20,2022-08-26,-0.1295346613553897,495
fold_004,20,2022-08-29,-0.13132425623392108,495
fold_004,20,2022-08-30,-0.1576366513519125,495
fold_004,20,2022-08-31,-0.14491138393101435,495
fold_004,20,2022-09-01,-0.15523095860186023,495
fold_004,20,2022-09-02,-0.12727226045979442,495
fold_004,20,2022-09-06,0.07723172774121644,495
fold_004,20,2022-09-07,0.14614311107361141,495
fold_004,20,2022-09-08,-0.00831820236971008,495
fold_004,20,2022-09-09,0.03803300724392482,495
fold_004,20,2022-09-12,0.11660876351188679,495
fold_004,20,2022-09-13,0.08567187687490413,495
fold_004,20,2022-09-14,-0.012757887751062472,495
fold_004,20,2022-09-15,-0.11566012823894578,495
fold_004,20,2022-09-16,-0.026435387532158752,495
fold_004,20,2022-09-19,-0.07821137766262913,495
fold_004,20,2022-09-20,-0.0030899702658091603,495
fold_004,20,2022-09-21,-0.02654070117118705,495
fold_004,20,2022-09-22,-0.039926545600168395,495
fold_004,20,2022-09-23,0.1207402378732686,495
fold_004,20,2022-09-26,0.08787742978699345,495
fold_004,20,2022-09-27,0.07605858802810479,495
fold_004,20,2022-09-28,-0.09556798862004993,495
fold_004,20,2022-09-29,-0.024320331929020268,495
fold_004,20,2022-09-30,0.010690784103672128,495
fold_004,20,2022-10-03,-0.060894708015739,495
fold_004,20,2022-10-04,-0.09203308839648838,495
fold_004,20,2022-10-05,-0.13487179553060993,495
fold_004,20,2022-10-06,-0.0371944084865687,495
fold_004,20,2022-10-07,-0.06853770307551456,495
fold_004,20,2022-10-10,-0.06547148435041686,495
fold_004,20,2022-10-11,-0.06171908587494997,495
fold_004,20,2022-10-12,0.034609951589499026,495
fold_004,20,2022-10-13,0.051715244504382765,495
fold_004,20,2022-10-14,0.011448273081615983,495
fold_004,20,2022-10-17,0.03888755101298982,495
fold_004,20,2022-10-18,0.004743493112954631,495
fold_004,20,2022-10-19,0.045474056700782736,495
fold_004,20,2022-10-20,0.07450682933935976,495
fold_004,20,2022-10-21,-0.03992620137951174,495
fold_004,20,2022-10-24,-0.06176102243103422,495
fold_004,20,2022-10-25,-0.022291274563840214,495
fold_004,20,2022-10-26,-0.021403336200905728,495
