fold_id,horizon,signal_date,rank_ic,n_obs
fold_001,20,2020-08-10,-0.003536182809305867,487
fold_001,20,2020-08-11,-0.0016827933059797605,487
fold_001,20,2020-08-12,-0.0173567604924973,487
fold_001,20,2020-08-13,-0.10082058641040251,487
fold_001,20,2020-08-14,-0.04644060696506249,487
fold_001,20,2020-08-17,-0.04817295836247598,487
fold_001,20,2020-08-18,0.04269954248634918,487
fold_001,20,2020-08-19,0.056487289232657896,487
fold_001,20,2020-08-20,0.04845274859356838,487
fold_001,20,2020-08-21,-0.03670748092377114,487
fold_001,20,2020-08-24,-0.15514892985691117,487
fold_001,20,2020-08-25,-0.13200021028422865,487
fold_001,20,2020-08-26,-0.10870489434464255,487
fold_001,20,2020-08-27,-0.135403822601565,487
fold_001,20,2020-08-28,-0.14200491882239172,487
fold_001,20,2020-08-31,-0.11532832806999391,487
fold_001,20,2020-09-01,-0.10503988127668293,487
fold_001,20,2020-09-02,-0.0858050041828276,487
fold_001,20,2020-09-03,-0.049125055532075204,487
fold_001,20,2020-09-04,0.032297330263017364,487
fold_001,20,2020-09-08,-0.02542330090551049,487
fold_001,20,2020-09-09,-0.0012573417663127161,487
fold_001,20,2020-09-10,0.0559584617999582,487
fold_001,20,2020-09-11,0.0268005379286671,487
fold_001,20,2020-09-14,0.07693576814210559,487
fold_001,20,2020-09-15,0.04318878578312382,487
fold_001,20,2020-09-16,0.015763005518506467,487
fold_001,20,2020-09-17,-0.009669022598074112,487
fold_001,20,2020-09-18,-0.05606516234482707,487
fold_001,20,2020-09-21,-0.0803588088936099,487
fold_001,20,2020-09-22,-0.05556158148700872,487
fold_001,20,2020-09-23,0.012296432607021582,487
fold_001,20,2020-09-24,0.051498233570921266,487
fold_001,20,2020-09-25,0.002412138802551837,487
fold_001,20,2020-09-28,-0.040204702969371224,487
fold_002,20,2020-12-23,0.11538990166556297,490
fold_002,20,2020-12-24,0.1308681087418787,490
fold_002,20,2020-12-28,0.19833089258843997,490
fold_002,20,2020-12-29,0.25638674046955634,490
fold_002,20,2020-12-30,0.13731310324287152,490
fold_002,20,2020-12-31,0.23999814974277586,490
fold_002,20,2021-01-04,0.1037674510284916,490
fold_002,20,2021-01-05,0.08458250767476784,490
fold_002,20,2021-01-06,0.2810141326906733,490
fold_002,20,2021-01-07,0.3032350685954289,490
fold_002,20,2021-01-08,0.31506549466712336,490
fold_002,20,2021-01-11,0.24211395452437098,490
fold_002,20,2021-01-12,0.2555650386052488,490
fold_002,20,2021-01-13,0.10933688832948246,490
fold_002,20,2021-01-14,0.03624948586259189,490
fold_002,20,2021-01-15,-0.04615988761778624,490
fold_002,20,2021-01-19,0.010012859491378175,490
fold_002,20,2021-01-20,0.04979491877967686,490
fold_002,20,2021-01-21,0.0889454018584681,490
fold_002,20,2021-01-22,0.13218674847645756,490
fold_002,20,2021-01-25,0.18907736273073075,490
fold_002,20,2021-01-26,0.33603572199936915,490
fold_002,20,2021-01-27,0.1305069311970037,490
fold_002,20,2021-01-28,0.11149915965786565,490
fold_002,20,2021-01-29,0.07065457947576219,490
fold_002,20,2021-02-01,0.15290065297044564,490
fold_002,20,2021-02-02,0.23759214630087544,490
fold_002,20,2021-02-03,0.030398328036623675,490
fold_002,20,2021-02-04,-0.014122796795301531,490
fold_002,20,2021-02-05,0.003636306146163688,490
fold_002,20,2021-02-08,-0.045735776849192576,490
fold_002,20,2021-02-09,0.04524760776100217,491
fold_002,20,2021-02-10,0.039127997331762664,491
fold_002,20,2021-02-11,0.08315431880367267,491
fold_002,20,2021-02-12,0.13251184334446112,491
fold_002,20,2021-02-16,0.12490067608186783,491
fold_002,20,2021-02-17,-0.0371203312182754,491
fold_002,20,2021-02-18,0.04229095343865031,491
fold_002,20,2021-02-19,-0.050522648083623695,491
fold_002,20,2021-02-22,0.059991443798223666,491
fold_002,20,2021-02-23,0.022469863212286056,491
fold_002,20,2021-02-24,0.05417271970633169,491
fold_002,20,2021-02-25,-0.12509187272345726,491
fold_002,20,2021-02-26,-0.13254063435517768,491
fold_002,20,2021-03-01,-0.06601302286350931,491
fold_002,20,2021-03-02,-0.03746450544849602,491
fold_002,20,2021-03-03,0.10256544125772113,491
fold_002,20,2021-03-04,0.09576488287431609,491
fold_002,20,2021-03-05,0.16057851683716554,491
fold_002,20,2021-03-08,0.2817162889198201,491
fold_002,20,2021-03-09,0.010975153560505222,491
fold_002,20,2021-03-10,0.06416309904817323,491
fold_002,20,2021-03-11,-0.08184594984484281,491
fold_002,20,2021-03-12,0.026163628235060354,491
fold_002,20,2021-03-15,-0.10186705649424839,491
fold_002,20,2021-03-16,-0.13630759342632287,491
fold_002,20,2021-03-17,-0.13692477537435918,491
fold_002,20,2021-03-18,0.08293139332604588,491
fold_002,20,2021-03-19,-0.04794676501567792,491
fold_002,20,2021-03-22,-0.18791233745497604,491
fold_002,20,2021-03-23,-0.13321833825179766,491
fold_002,20,2021-03-24,0.0006275223814626442,491
fold_002,20,2021-03-25,0.03323465991632359,491
fold_002,20,2021-03-26,0.09409186157200945,491
fold_002,20,2021-03-29,0.13913752675080265,491
fold_002,20,2021-03-30,0.08998883841450742,491
fold_002,20,2021-03-31,-0.06100389388282261,491
fold_002,20,2021-04-01,-0.04951962604126644,491
fold_002,20,2021-04-05,0.07376672590450914,491
fold_002,20,2021-04-06,-0.04480013057331621,491
fold_002,20,2021-04-07,0.05751977607892792,491
fold_002,20,2021-04-08,0.10644421893738867,491
fold_002,20,2021-04-09,0.05879367692633657,491
fold_002,20,2021-04-12,-0.0028909621570549636,491
fold_002,20,2021-04-13,0.12505391914199318,492
fold_002,20,2021-04-14,0.0015367710402432713,493
fold_002,20,2021-04-15,0.06818336137143471,493
fold_002,20,2021-04-16,0.015975809050615,493
fold_002,20,2021-04-19,-0.01693753028225111,493
fold_002,20,2021-04-20,0.02032613796668717,493
fold_002,20,2021-04-21,0.0466621573361113,493
fold_002,20,2021-04-22,0.057249803759996526,493
fold_002,20,2021-04-23,0.13619837395703369,493
fold_002,20,2021-04-26,0.044361557509687816,493
fold_002,20,2021-04-27,0.04594059100538776,493
fold_002,20,2021-04-28,0.01979715623748776,493
fold_002,20,2021-04-29,-0.00799150985326115,493
fold_002,20,2021-04-30,-0.055099425931641785,493
