horizon,fold_id,n_dates,mean_rank_ic,positive_rate,ic_std,icir,hac_lag,hac_se,hac_t_stat,p_value_one_sided,p_value_two_sided,bootstrap_block_length,bootstrap_ci_lower,bootstrap_ci_upper
20,fold_001,126,0.040260363648674066,0.5873015873015873,0.17389331746952455,0.2315233514118784,4,0.03165858339014096,1.2717045217257528,0.10173906170976527,0.20347812341953053,11,-0.04928726905882099,0.12180279995208927
20,fold_002,126,0.030404683163247855,0.6507936507936508,0.16030722120971558,0.18966508765985116,4,0.026914043388498104,1.1296958515063367,0.12930220294519268,0.25860440589038536,11,-0.014113544135746827,0.0910717181525095
20,fold_003,126,-0.014344318427960863,0.5,0.11236646557264321,-0.12765657756394838,4,0.017159752640834802,-0.8359280420992728,0.7984023071777974,0.4031953856444052,11,-0.05962338600930222,0.028026785460924426
20,fold_004,126,0.017882895724306177,0.5396825396825397,0.13930204234798854,0.1283749715573671,4,0.024636165387650545,0.7258798373415043,0.23395621898416807,0.46791243796833615,11,-0.04808732164305342,0.074284924541502
20,fold_005,126,0.008138558205444105,0.4365079365079365,0.12118031427124226,0.06716072865785178,4,0.02152610915667724,0.37807846026459385,0.35268615450647156,0.7053723090129431,11,-0.03645650330190213,0.06961377270433308
