horizon,fold_id,n_dates,mean_rank_ic,positive_rate,ic_std,icir,hac_lag,hac_se,hac_t_stat,p_value_one_sided,p_value_two_sided,bootstrap_block_length,bootstrap_ci_lower,bootstrap_ci_upper
5,fold_001,126,0.04042812916665483,0.5793650793650794,0.183038834851262,0.2208718668882856,4,0.02665123053414989,1.5169329279130934,0.06464180952022512,0.12928361904045024,11,-0.00921275517634601,0.08822476764405973
5,fold_002,126,-0.002893427761524646,0.49206349206349204,0.17260180417059048,-0.016763600910364385,4,0.024703548925572343,-0.11712599554995354,0.5466198949792258,0.9067602100415483,11,-0.0481155157935018,0.04890679386998513
5,fold_003,126,-0.00778347030275958,0.4444444444444444,0.15979794409577874,-0.048708200514109054,4,0.022454978906045905,-0.34662558959981543,0.6355636906295314,0.7288726187409371,11,-0.0601981640105583,0.0239364660024717
5,fold_004,126,0.03667145737750714,0.6190476190476191,0.12448699627032705,0.29458062670155544,4,0.01465574784836225,2.502189431541366,0.0061713931807824505,0.012342786361564901,11,0.01175374261292273,0.06786518276624925
5,fold_005,126,0.025061257247244152,0.5317460317460317,0.12967014550219225,0.19326929225062417,4,0.01776173361428142,1.4109690974699403,0.0791268630820581,0.1582537261641162,11,-0.012151392599589887,0.06087807281731999
